,Year,Country,iso3code,hhi
0,2017,Selected Developing Countries for Switzerland,A01,
1,2017,Caribbean Economic Recovery Act: USA 2007,A02,
2,2017,Caribbean Economic Recovery Act: USA 2009,A03,
3,2017,Preferential tariff for selected african countries,A04,
4,2017,Norway tariff for lower income GSP countries,A05,
5,2017,Preferential tariff for COMESA FTA,A07,
6,2017,Preferential tariff for COMESA Non-FTA,A08,
7,2017,(SAARC) Preferential for Sri Lanka and Pakistan,A09,
8,2017,"CAFTA-DR-USA:CRI, DOM, SLV, GTM, HND, USA",A10,
9,2017,Preferential tariff for EU + EFTA,A11,
10,2017,(SAARC) Preferential for Sri Lanka and India,A12,
11,2017,(AANZFTA) Preferential for AUS and NZL,A13,
12,2017,(COMESA) Preferential for Uganda and Eritrea,A14,
13,2017,Egypt (GSTP) Countries ,A15,
14,2017,Egypt (GSTP) Selected LDCs Countries,A16,
15,2017,LDC Beneficiaries in 2014,A17,
16,2017,LDC Beneficiaries in 2014,A18,
17,2017,Switzerland & Liechtenstein LDC beneficiary 2014,A19,
18,2017,GSP for LDC Beneficiaries: Japan 2014,A20,
19,2017,LDC Beneficiaries: Tajikistan 2014,A21,
20,2017,GSP for LDC Beneficiaries: USA 2014,A22,
21,2017,LDC Beneficiaries: China 2014,A23,
22,2017,GSP for LDC Beneficiaries: Norway 2014,A24,
23,2017,GSP for LDC Beneficiaries: Morocco 2014,A25,
24,2017,GSP Beneficiaries: Canada 2014,A26,
25,2017,GSP Beneficiaries: Japan 2014,A27,
26,2017,GSP Beneficiaries:Liechtenstein & Switzerland 2014,A28,
27,2017,GSP Beneficiaries: USA 2014,A29,
28,2017,GSP Beneficiaries: Belarus & Kazakhstan 2014,A30,
29,2017,GSP Beneficiaries: Russia 2014,A31,
30,2017,GSP Beneficiaries: New Zealand 2014,A32,
31,2017,GSP Beneficiaries: Norway 2014,A33,
32,2017,GSP Beneficiaries: EU 2014,A34,
33,2017,COMESA Free Trade Area in 2014,A35,
34,2017,EU 28 members 2013,A36,
35,2017,"EU 28 + GUF,SMR",A37,
36,2017,Pacific Islands Forum,A38,
37,2017,The European Free Trade Association (EFTA),A39,
38,2017,AGOA beneficiaries: USA 2014,A40,
39,2017,Caribbean Basin Economic Recovery Act: USA 2014,A41,
40,2017,Caribbean Basin Trade Partnership Act: USA 2014,A42,
41,2017,Switzerland and Liechtenstein,A43,
42,2017,Costa Rica and Panama,A44,
43,2017,Commonwealth of Independent States (CIS),A45,
44,2017,Bangladesh and  of Laos,A46,
45,2017,Global System of Trade Preferences (GSTP),A47,
46,2017,Global System of Trade Preferences (GSTP) LDCs,A48,
47,2017,Preferential tariff for 4 selected LDCs,A49,
48,2017,Aruba,ABW,0.117357172183112
49,2017,Afghanistan,AFG,0.308150857883939
50,2017,Angola,AGO,0.335445232512003
51,2017,Anguila,AIA,
52,2017,Albania,ALB,0.236453871024894
53,2017,Andorra,AND,0.122459873927896
54,2017,Netherlands Antilles,ANT,
55,2017,United Arab Emirates,ARE,0.0471285887374995
56,2017,Argentina,ARG,0.0453824457406755
57,2017,Armenia,ARM,0.134952849174919
58,2017,Antigua and Barbuda,ATG,0.287156873895907
59,2017,Australia,AUS,0.167903473432149
60,2017,Austria,AUT,0.100781118610303
61,2017,Azerbaijan,AZE,0.110932154950625
62,2017,Caribbean Basin Trade Partnership Act : 2007,B01,
63,2017,Caribbean Basin Trade Partnership Act: 2009,B02,
64,2017,"China 2 Selected African LDCs (NER,SOM)",B03,
65,2017,China Selected LDCs countries,B04,
66,2017,Burundi,BDI,0.247161825797993
67,2017,Benin,BEN,0.154694507918164
68,2017,Burkina Faso,BFA,0.328958558165587
69,2017,Bangladesh,BGD,
70,2017,Bulgaria,BGR,0.0523308026227877
71,2017,Bahrain,BHR,0.081974245661077
72,2017,"Bahamas, The",BHS,0.168063171796041
73,2017,Bosnia and Herzegovina,BIH,0.0721812462670586
74,2017,Belarus,BLR,0.309042546703799
75,2017,Belize,BLZ,0.279591237397352
76,2017,Bermuda,BMU,0.260069948723565
77,2017,Bolivia,BOL,0.085581907279431
78,2017,Brazil,BRA,0.0886095945725801
79,2017,Barbados,BRB,0.0477011478131647
80,2017,Brunei,BRN,0.150554390507052
81,2017,Bhutan,BTN,
82,2017,Botswana,BWA,0.152412340827868
83,2017,Andean Trade Preference Act 2009,C01,
84,2017,ASEAN-Australia-New Zealand Free Trade Area,C02,
85,2017,"Hong Kong, Korea Rep., Taiwan",C03,
86,2017,Andean Trade Preference Act 2010,C04,
87,2017,Central African Republic,CAF,0.18039135331899
88,2017,Canada,CAN,0.508160779727927
89,2017,Switzerland,CHE,0.0664534358897843
90,2017,Chile,CHL,0.125036366571587
91,2017,China,CHN,0.0607238548968277
92,2017,Cote d'Ivoire,CIV,0.0520918771438811
93,2017,Cameroon,CMR,0.0677473761451151
94,2017,"Congo, Rep.",COG,0.320808045616773
95,2017,Cook Islands,COK,
96,2017,Colombia,COL,0.132048543823497
97,2017,Comoros,COM,0.158253624283265
98,2017,Cape Verde,CPV,0.282350753747363
99,2017,Costa Rica,CRI,0.12817234051178
100,2017,Czechoslovakia,CSK,
101,2017,Cuba,CUB,
102,2017,Cyprus,CYP,0.0425859709668907
103,2017,Czech Republic,CZE,0.114551628412841
104,2017,Djibouti,DJI,
105,2017,Dominica,DMA,
106,2017,Dominican Republic,DOM,0.288517241720766
107,2017,Algeria,DZA,0.0833733762825506
108,2017,Ecuador,ECU,0.128089442738997
109,2017,"Egypt, Arab Rep.",EGY,0.0329167847198848
110,2017,Eritrea,ERI,
111,2017,Estonia,EST,0.0613736113106886
112,2017,Ethiopia(excludes Eritrea),ETH,0.0621598864220176
113,2017,European Union,EUN,
114,2017,Finland,FIN,0.0475576805530662
115,2017,Fiji,FJI,0.170237484874362
116,2017,Faeroe Islands,FRO,
117,2017,GSP Beneficiaries: Canada 1994,G10,
118,2017,GSP Beneficiaries: Canada 1995,G11,
119,2017,GSP Beneficiaries: Canada 1996,G12,
120,2017,GSP Beneficiaries: Canada 1997,G13,
121,2017,GSP Beneficiaries: Canada 1998,G14,
122,2017,GSP Beneficiaries: Canada 1999,G15,
123,2017,GSP Beneficiaries: Canada 2000,G16,
124,2017,GSP beneficiaries:Canada 2004,G17,
125,2017,GSP Beneficiaries: Canada 2005,G18,
126,2017,GSP Beneficiaries: Canada 2008,G19,
127,2017,GSP Beneficiaries: EU 1994,G20,
128,2017,GSP Beneficiaries: EU 1995,G21,
129,2017,GSP Beneficiaries: EU 1996,G22,
130,2017,GSP Beneficiaries: EU 1997,G23,
131,2017,GSP Beneficiaries: EU 1998,G24,
132,2017,GSP Beneficiaries: EU 1999,G25,
133,2017,GSP Beneficiaries: EU 2000,G26,
134,2017,"GSP Beneficiaries: EU 2004
",G27,
135,2017,GSP Beneficiaries: Japan 1994,G30,
136,2017,GSP Beneficiaries: Japan 1995,G31,
137,2017,GSP Beneficiaries: Japan 1996,G32,
138,2017,GSP Beneficiaries: Japan 1997,G33,
139,2017,GSP Beneficiaries: Japan 1998,G34,
140,2017,GSP Beneficiaries: Japan 1999,G35,
141,2017,GSP Beneficiaries: Japan 2000,G36,
142,2017,GSP Beneficiaries: Japan 2004-2005,G37,
143,2017,GSP Beneficiaries: Japan 2005,G38,
144,2017,GSP Beneficiaries: Japan 2006,G39,
145,2017,GSP Beneficiaries: USA 1994,G40,
146,2017,GSP Beneficiaries: USA 1995,G41,
147,2017,GSP Beneficiaries: USA 1996,G42,
148,2017,GSP Beneficiaries: USA 1997,G43,
149,2017,GSP Beneficiaries: USA 1998,G44,
150,2017,GSP Beneficiaries: USA 1999,G45,
151,2017,GSP Beneficiaries: USA 2000,G46,
152,2017,GSP Beneficiaries: USA 2002,G47,
153,2017,GSP Beneficiaries: USA 2003,G48,
154,2017,GSP Beneficiaries: USA 2004,G49,
155,2017,GSP Beneficiaries: USA 2005,G50,
156,2017,GSP Beneficiaries: Australia 1996,G51,
157,2017,GSP Beneficiaries: Hungary 1996,G52,
158,2017,GSP Beneficiaries: New Zealand 1996,G53,
159,2017,GSP Beneficiaries: Norway 1996,G54,
160,2017,GSP Beneficiaries: Poland 1994,G57,
161,2017,GSP Beneficiaries: Poland 1995,G58,
162,2017,GSP Beneficiaries: Poland 1996,G59,
163,2017,GSP Beneficiaries: Russia 1996,G60,
164,2017,GSP Beneficiaries: Switzerland 1996,G61,
165,2017,GSP Beneficiaries: Switzerland 1997,G62,
166,2017,GSP Beneficiaries: New Zealand 2005,G63,
167,2017,"GSP Beneficiaries: New Zealand 2006
",G64,
168,2017,GSP1: Australia 2006 (Code 'DCS'),G65,
169,2017,GSP Beneficiaries: Japan 2007,G70,
170,2017,GSP Beneficiaries: USA 2006,G80,
171,2017,GSP Beneficiaries: USA 2007,G81,
