,Year,Country,iso3code,hhi
0,2012,Selected Developing Countries for Switzerland,A01,
1,2012,Caribbean Economic Recovery Act: USA 2007,A02,
2,2012,Caribbean Economic Recovery Act: USA 2009,A03,
3,2012,Preferential tariff for selected african countries,A04,
4,2012,Norway tariff for lower income GSP countries,A05,
5,2012,Preferential tariff for COMESA FTA,A07,
6,2012,Preferential tariff for COMESA Non-FTA,A08,
7,2012,(SAARC) Preferential for Sri Lanka and Pakistan,A09,
8,2012,"CAFTA-DR-USA:CRI, DOM, SLV, GTM, HND, USA",A10,
9,2012,Preferential tariff for EU + EFTA,A11,
10,2012,(SAARC) Preferential for Sri Lanka and India,A12,
11,2012,(AANZFTA) Preferential for AUS and NZL,A13,
12,2012,(COMESA) Preferential for Uganda and Eritrea,A14,
13,2012,Egypt (GSTP) Countries ,A15,
14,2012,Egypt (GSTP) Selected LDCs Countries,A16,
15,2012,LDC Beneficiaries in 2014,A17,
16,2012,LDC Beneficiaries in 2014,A18,
17,2012,Switzerland & Liechtenstein LDC beneficiary 2014,A19,
18,2012,GSP for LDC Beneficiaries: Japan 2014,A20,
19,2012,LDC Beneficiaries: Tajikistan 2014,A21,
20,2012,GSP for LDC Beneficiaries: USA 2014,A22,
21,2012,LDC Beneficiaries: China 2014,A23,
22,2012,GSP for LDC Beneficiaries: Norway 2014,A24,
23,2012,GSP for LDC Beneficiaries: Morocco 2014,A25,
24,2012,GSP Beneficiaries: Canada 2014,A26,
25,2012,GSP Beneficiaries: Japan 2014,A27,
26,2012,GSP Beneficiaries:Liechtenstein & Switzerland 2014,A28,
27,2012,GSP Beneficiaries: USA 2014,A29,
28,2012,GSP Beneficiaries: Belarus & Kazakhstan 2014,A30,
29,2012,GSP Beneficiaries: Russia 2014,A31,
30,2012,GSP Beneficiaries: New Zealand 2014,A32,
31,2012,GSP Beneficiaries: Norway 2014,A33,
32,2012,GSP Beneficiaries: EU 2014,A34,
33,2012,COMESA Free Trade Area in 2014,A35,
34,2012,EU 28 members 2013,A36,
35,2012,"EU 28 + GUF,SMR",A37,
36,2012,Pacific Islands Forum,A38,
37,2012,The European Free Trade Association (EFTA),A39,
38,2012,AGOA beneficiaries: USA 2014,A40,
39,2012,Caribbean Basin Economic Recovery Act: USA 2014,A41,
40,2012,Caribbean Basin Trade Partnership Act: USA 2014,A42,
41,2012,Switzerland and Liechtenstein,A43,
42,2012,Costa Rica and Panama,A44,
43,2012,Commonwealth of Independent States (CIS),A45,
44,2012,Bangladesh and  of Laos,A46,
45,2012,Global System of Trade Preferences (GSTP),A47,
