,Year,Country,iso3code,hhi
0,2009,Selected Developing Countries for Switzerland,A01,
1,2009,Caribbean Economic Recovery Act: USA 2007,A02,
2,2009,Caribbean Economic Recovery Act: USA 2009,A03,
3,2009,Preferential tariff for selected african countries,A04,
4,2009,Norway tariff for lower income GSP countries,A05,
5,2009,Preferential tariff for COMESA FTA,A07,
6,2009,Preferential tariff for COMESA Non-FTA,A08,
7,2009,(SAARC) Preferential for Sri Lanka and Pakistan,A09,
8,2009,"CAFTA-DR-USA:CRI, DOM, SLV, GTM, HND, USA",A10,
9,2009,Preferential tariff for EU + EFTA,A11,
10,2009,(SAARC) Preferential for Sri Lanka and India,A12,
11,2009,(AANZFTA) Preferential for AUS and NZL,A13,
12,2009,(COMESA) Preferential for Uganda and Eritrea,A14,
13,2009,Egypt (GSTP) Countries ,A15,
14,2009,Egypt (GSTP) Selected LDCs Countries,A16,
15,2009,LDC Beneficiaries in 2014,A17,
16,2009,LDC Beneficiaries in 2014,A18,
17,2009,Switzerland & Liechtenstein LDC beneficiary 2014,A19,
18,2009,GSP for LDC Beneficiaries: Japan 2014,A20,
19,2009,LDC Beneficiaries: Tajikistan 2014,A21,
20,2009,GSP for LDC Beneficiaries: USA 2014,A22,
21,2009,LDC Beneficiaries: China 2014,A23,
22,2009,GSP for LDC Beneficiaries: Norway 2014,A24,
23,2009,GSP for LDC Beneficiaries: Morocco 2014,A25,
24,2009,GSP Beneficiaries: Canada 2014,A26,
25,2009,GSP Beneficiaries: Japan 2014,A27,
26,2009,GSP Beneficiaries:Liechtenstein & Switzerland 2014,A28,
27,2009,GSP Beneficiaries: USA 2014,A29,
28,2009,GSP Beneficiaries: Belarus & Kazakhstan 2014,A30,
29,2009,GSP Beneficiaries: Russia 2014,A31,
30,2009,GSP Beneficiaries: New Zealand 2014,A32,
31,2009,GSP Beneficiaries: Norway 2014,A33,
32,2009,GSP Beneficiaries: EU 2014,A34,
33,2009,COMESA Free Trade Area in 2014,A35,
34,2009,EU 28 members 2013,A36,
35,2009,"EU 28 + GUF,SMR",A37,
36,2009,Pacific Islands Forum,A38,
37,2009,The European Free Trade Association (EFTA),A39,
38,2009,AGOA beneficiaries: USA 2014,A40,
39,2009,Caribbean Basin Economic Recovery Act: USA 2014,A41,
40,2009,Caribbean Basin Trade Partnership Act: USA 2014,A42,
41,2009,Switzerland and Liechtenstein,A43,
42,2009,Costa Rica and Panama,A44,
43,2009,Commonwealth of Independent States (CIS),A45,
44,2009,Bangladesh and  of Laos,A46,
45,2009,Global System of Trade Preferences (GSTP),A47,
