,Year,Country,iso3code,hhi
39,2006,Caribbean Basin Economic Recovery Act: USA 2014,A41,
40,2006,Caribbean Basin Trade Partnership Act: USA 2014,A42,
41,2006,Switzerland and Liechtenstein,A43,
42,2006,Costa Rica and Panama,A44,
43,2006,Commonwealth of Independent States (CIS),A45,
44,2006,Bangladesh and  of Laos,A46,
45,2006,Global System of Trade Preferences (GSTP),A47,
46,2006,Global System of Trade Preferences (GSTP) LDCs,A48,
47,2006,Preferential tariff for 4 selected LDCs,A49,
48,2006,Aruba,ABW,0.454890006363581
49,2006,Afghanistan,AFG,
50,2006,Angola,AGO,
51,2006,Anguila,AIA,0.268111232656969
52,2006,Albania,ALB,0.469282715275749
53,2006,Andorra,AND,0.3196983256828
54,2006,Netherlands Antilles,ANT,0.11059770555743
55,2006,United Arab Emirates,ARE,0.122738372640901
56,2006,Argentina,ARG,0.0558042939233756
57,2006,Armenia,ARM,0.0795667485191506
58,2006,Antigua and Barbuda,ATG,0.339334038003385
59,2006,Australia,AUS,0.0831246920635507
60,2006,Austria,AUT,0.116692532292816
61,2006,Azerbaijan,AZE,0.154603366746648
62,2006,Caribbean Basin Trade Partnership Act : 2007,B01,
63,2006,Caribbean Basin Trade Partnership Act: 2009,B02,
64,2006,"China 2 Selected African LDCs (NER,SOM)",B03,
65,2006,China Selected LDCs countries,B04,
66,2006,Burundi,BDI,0.0890203350631497
67,2006,Benin,BEN,0.108013640998291
68,2006,Burkina Faso,BFA,0.299191920016379
69,2006,Bangladesh,BGD,0.114488821885974
70,2006,Bulgaria,BGR,0.0530699152523876
71,2006,Bahrain,BHR,0.0405283346990911
72,2006,"Bahamas, The",BHS,0.131807652268254
73,2006,Bosnia and Herzegovina,BIH,0.0939747842324235
74,2006,Belarus,BLR,0.19079536070738
75,2006,Belize,BLZ,0.21936029179138
76,2006,Bermuda,BMU,0.35537037137367
77,2006,Bolivia,BOL,0.215435402736924
78,2006,Brazil,BRA,0.0597021372486853
79,2006,Barbados,BRB,0.0933544121101563
80,2006,Brunei,BRN,0.165054143603136
81,2006,Bhutan,BTN,0.500596879311553
82,2006,Botswana,BWA,0.430003505426059
83,2006,Andean Trade Preference Act 2009,C01,
84,2006,ASEAN-Australia-New Zealand Free Trade Area,C02,
85,2006,"Hong Kong, Korea Rep., Taiwan",C03,
86,2006,Andean Trade Preference Act 2010,C04,
87,2006,Central African Republic,CAF,0.120783320462108
88,2006,Canada,CAN,0.619825629331683
89,2006,Switzerland,CHE,0.0678311550406291
90,2006,Chile,CHL,0.068337905953772
91,2006,China,CHN,0.0867102428707665
92,2006,Cote d'Ivoire,CIV,0.0550722190369887
93,2006,Cameroon,CMR,0.115482611663299
94,2006,"Congo, Rep.",COG,
95,2006,Cook Islands,COK,
96,2006,Colombia,COL,0.150644530023886
97,2006,Comoros,COM,0.117196949767801
98,2006,Cape Verde,CPV,0.181194527122702
99,2006,Costa Rica,CRI,0.108660343323506
100,2006,Czechoslovakia,CSK,
101,2006,Cuba,CUB,0.150878294632559
102,2006,Cyprus,CYP,0.297617566181016
103,2006,Czech Republic,CZE,0.125453315742228
104,2006,Djibouti,DJI,
105,2006,Dominica,DMA,0.083766866291258
106,2006,Dominican Republic,DOM,0.538379154774118
107,2006,Algeria,DZA,0.129965724149644
108,2006,Ecuador,ECU,0.269641569235926
109,2006,"Egypt, Arab Rep.",EGY,0.0536392065036709
110,2006,Eritrea,ERI,
111,2006,Estonia,EST,0.0688644989321373
112,2006,Ethiopia(excludes Eritrea),ETH,0.0582519193628016
113,2006,European Union,EUN,
114,2006,Finland,FIN,0.0448265210498508
115,2006,Fiji,FJI,0.137389122294853
116,2006,Faeroe Islands,FRO,0.136403658503593
117,2006,GSP Beneficiaries: Canada 1994,G10,
118,2006,GSP Beneficiaries: Canada 1995,G11,
119,2006,GSP Beneficiaries: Canada 1996,G12,
120,2006,GSP Beneficiaries: Canada 1997,G13,
121,2006,GSP Beneficiaries: Canada 1998,G14,
122,2006,GSP Beneficiaries: Canada 1999,G15,
123,2006,GSP Beneficiaries: Canada 2000,G16,
124,2006,GSP beneficiaries:Canada 2004,G17,
125,2006,GSP Beneficiaries: Canada 2005,G18,
126,2006,GSP Beneficiaries: Canada 2008,G19,
127,2006,GSP Beneficiaries: EU 1994,G20,
128,2006,GSP Beneficiaries: EU 1995,G21,
129,2006,GSP Beneficiaries: EU 1996,G22,
130,2006,GSP Beneficiaries: EU 1997,G23,
131,2006,GSP Beneficiaries: EU 1998,G24,
132,2006,GSP Beneficiaries: EU 1999,G25,
133,2006,GSP Beneficiaries: EU 2000,G26,
134,2006,"GSP Beneficiaries: EU 2004
",G27,
135,2006,GSP Beneficiaries: Japan 1994,G30,
136,2006,GSP Beneficiaries: Japan 1995,G31,
137,2006,GSP Beneficiaries: Japan 1996,G32,
138,2006,GSP Beneficiaries: Japan 1997,G33,
139,2006,GSP Beneficiaries: Japan 1998,G34,
140,2006,GSP Beneficiaries: Japan 1999,G35,
141,2006,GSP Beneficiaries: Japan 2000,G36,
142,2006,GSP Beneficiaries: Japan 2004-2005,G37,
143,2006,GSP Beneficiaries: Japan 2005,G38,
144,2006,GSP Beneficiaries: Japan 2006,G39,
145,2006,GSP Beneficiaries: USA 1994,G40,
146,2006,GSP Beneficiaries: USA 1995,G41,
147,2006,GSP Beneficiaries: USA 1996,G42,
148,2006,GSP Beneficiaries: USA 1997,G43,
149,2006,GSP Beneficiaries: USA 1998,G44,
150,2006,GSP Beneficiaries: USA 1999,G45,
151,2006,GSP Beneficiaries: USA 2000,G46,
152,2006,GSP Beneficiaries: USA 2002,G47,
153,2006,GSP Beneficiaries: USA 2003,G48,
154,2006,GSP Beneficiaries: USA 2004,G49,
155,2006,GSP Beneficiaries: USA 2005,G50,
156,2006,GSP Beneficiaries: Australia 1996,G51,
157,2006,GSP Beneficiaries: Hungary 1996,G52,
158,2006,GSP Beneficiaries: New Zealand 1996,G53,
159,2006,GSP Beneficiaries: Norway 1996,G54,
160,2006,GSP Beneficiaries: Poland 1994,G57,
161,2006,GSP Beneficiaries: Poland 1995,G58,
162,2006,GSP Beneficiaries: Poland 1996,G59,
163,2006,GSP Beneficiaries: Russia 1996,G60,
164,2006,GSP Beneficiaries: Switzerland 1996,G61,
165,2006,GSP Beneficiaries: Switzerland 1997,G62,
166,2006,GSP Beneficiaries: New Zealand 2005,G63,
167,2006,"GSP Beneficiaries: New Zealand 2006
",G64,
168,2006,GSP1: Australia 2006 (Code 'DCS'),G65,
169,2006,GSP Beneficiaries: Japan 2007,G70,
170,2006,GSP Beneficiaries: USA 2006,G80,
171,2006,GSP Beneficiaries: USA 2007,G81,
172,2006,GSP Beneficiaries: USA 2009,G82,
173,2006,GSP Beneficiaries: USA 2010,G83,
174,2006,Gabon,GAB,0.151223418350015
175,2006,Gaza Strip,GAZ,
176,2006,United Kingdom,GBR,0.0575343354763134
177,2006,Georgia,GEO,0.0580517905201892
178,2006,Ghana,GHA,0.0506279398734707
179,2006,Guinea,GIN,0.0696629785222418
180,2006,"Gambia, The",GMB,0.193481738225596
181,2006,Guinea-Bissau,GNB,
182,2006,Equatorial Guinea,GNQ,
183,2006,Grenada,GRD,0.0606514933145226
184,2006,Greenland,GRL,0.397377157498317
185,2006,Guatemala,GTM,0.285203748119515
186,2006,French Guiana,GUF,
187,2006,Guyana,GUY,0.0928529399197004
188,2006,European Community 12  (-1994),H01,
189,2006,EFTA 6 (-1994),H02,
190,2006,"Hong Kong, China",HKG,0.0536156704966144
191,2006,Honduras,HND,0.514540696783807
192,2006,Croatia,HRV,0.0924037418041794
193,2006,Haiti,HTI,
194,2006,Hungary,HUN,0.102035592477267
195,2006,Indonesia,IDN,0.0778604578239903
196,2006,India,IND,0.0511828297612067
197,2006,"Iran, Islamic Rep.",IRN,0.0751520975532804
198,2006,Iraq,IRQ,
199,2006,Iceland,ISL,0.0867708434111216
200,2006,Israel,ISR,0.188270535972742
201,2006,Preferential tariff for CARICOM MDC countries,J72,
202,2006,Jamaica,JAM,0.125953243267084
203,2006,Jordan,JOR,0.144563216944729
204,2006,Japan,JPN,0.0857928628100018
205,2006,Preferential tariff for PICTA countries,K31,
206,2006,Customs Union (Russia-Belarus-Kazakhstan),K51,
207,2006,Kazakhstan,KAZ,0.0685260282863744
208,2006,Kenya,KEN,0.0630700756576755
209,2006,Kyrgyz Republic,KGZ,0.187488274452609
210,2006,Cambodia,KHM,0.341774289721657
211,2006,St. Kitts and Nevis,KNA,0.566910087473098
212,2006,"Korea, Rep.",KOR,0.0952351603296125
213,2006,Kuwait,KWT,0.0860831691719202
214,2006,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L10,
215,2006,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L11,
216,2006,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L14,
217,2006,GSP for LDC Beneficiaries: Beneficiaries: Canada 1,L15,
218,2006,GSP for LDC Beneficiaries: Beneficiaries: Canada 2,L16,
219,2006,GSP for LDC Beneficiaries: Canada 2001,L17,
220,2006,GSP for LDC Beneficiaries: Canada 2008,L19,
221,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 1994,L20,
222,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 1995,L21,
223,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 1996,L22,
224,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 1997,L23,
225,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 1998,L24,
226,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 1999,L25,
227,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 2000,L26,
228,2006,GSP for LDC Beneficiaries: Beneficiaries: EU 2001,L27,
229,2006,"GSP LDC Beneficiaries: Beneficiaries: EU 2004
",L28,
230,2006,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L30,
231,2006,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L31,
232,2006,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L32,
233,2006,GSP for LDC Beneficiaries: Beneficiaries: Japan 19,L33,
234,2006,GSP for LDC Beneficiaries: Japan 1998,L34,
235,2006,GSP for LDC Beneficiaries: Japan 1999,L35,
236,2006,GSP for LDC Beneficiaries: Japan 2000,L36,
237,2006,GSP for LDC Beneficiaries: Japan 2004-2005,L37,
238,2006,LDC Beneficiaries,L38,
239,2006,GSP for LDC Beneficiaries: Japan 2007,L39,
240,2006,GSP for LDC Beneficiaries: USA 1997,L43,
241,2006,GSP for LDC Beneficiaries: USA 1998,L44,
242,2006,GSP for LDC Beneficiaries: USA 1999,L45,
243,2006,GSP for LDC Beneficiaries: USA 2000,L46,
244,2006,GSP for LDC Beneficiaries: USA 2002,L47,
245,2006,GSP for LDC Beneficiaries: USA 2003,L48,
246,2006,LDC 51 Countries,L50,
247,2006,GSP for LDC Beneficiaries: Australia 1996,L51,
248,2006,GSP for LDC Beneficiaries: Hungary 1996,L52,
249,2006,GSP for LDC Beneficiaries: New Zealand 1996,L53,
250,2006,GSP for LDC Beneficiaries: Norway 1996,L54,
251,2006,GSP for LDC Beneficiaries: Norway 1998,L56,
252,2006,GSP for LDC Beneficiaries: Poland 1994,L57,
253,2006,GSP for LDC Beneficiaries: Poland 1995,L58,
254,2006,GSP for LDC Beneficiaries: Poland 1996,L59,
255,2006,GSP for LDC Beneficiaries: Russia 1996,L60,
256,2006,GSP for LDC Beneficiaries: Switzerland 1995,L61,
257,2006,GSP for LDC Beneficiaries: Switzerland 1996,L62,
258,2006,GSP for LDC Beneficiaries: Switzerland 1997,L63,
259,2006,LDC Beneficiaries:Turkey 1999,L64,
260,2006,Preferential tariff for African LDC countries,L69,
261,2006,GSP2: Australia 2006 (Code 'DC'),L70,
262,2006,GSP for LDC: Australia 2006 (Code 'LDC'),L71,
263,2006,Switzerland LDC GSP beneficiary countries in 2009,L72,
264,2006,LDC 51 Countries,L77,
265,2006,Preferential duty for 27 African LDCs:China 2008,L79,
266,2006,Pref for 5 Asian and Pacific LDCs: China 2008,L80,
267,2006,Preferential duty for 3 African LDCs:China 2008,L81,
268,2006,Special Preferential duty for 31 African Countries,L82,
269,2006,Special Preferential for 6 Asia Pacific Countries,L83,
270,2006,Preferential tariff for EPA countries,L85,
271,2006,AGOA eligible for certain textiles and apparel,L87,
272,2006,LDC Beneficiaries in 2009,L90,
273,2006,GSP for LDC Beneficiaries: USA 2010,L91,
274,2006,Lao PDR,LAO,
275,2006,Lebanon,LBN,0.0815238095251833
276,2006,Liberia,LBR,
277,2006,Libya,LBY,
278,2006,St. Lucia,LCA,0.828610351502183
279,2006,Liechtenstein,LIE,
280,2006,Sri Lanka,LKA,0.130905865047515
281,2006,Lesotho,LSO,
282,2006,Lithuania,LTU,0.0536309143756814
283,2006,Latvia,LVA,0.103114352328668
284,2006,Preferential tariff for selected GSTP countries,M01,
285,2006,EU 27 members,M02,
286,2006,Asia-Pacific Trade Agreement (APTA),M03,
287,2006,SIECA member states,M04,
288,2006,COMESA Free Trade Area in 2007,M05,
289,2006,Countries members of the Indian Ocean Commission (,M06,
290,2006,COMESA countries not members of the FTA in 2007,M07,
291,2006,AGADIR countries,M08,
292,2006,Switzerland LDC GSP beneficiary countries in 2008,M10,
293,2006,Switzerland GSP beneficiary  countries in 2008,M11,
294,2006,COMESA Free Trade Area 2008,M12,
295,2006,EU countries (32 territories):Switzerland 2009,M13,
296,2006,Switzerland GSP beneficiary  countries in 2009,M14,
297,2006,Preferential tariff for APTA(LDC)countries,M15,
298,2006,COMESA countries not members of the FTA in 2009,M16,
299,2006,Macao,MAC,0.231323588757485
300,2006,Morocco,MAR,0.102506288051993
301,2006,Moldova,MDA,0.0911285824833059
302,2006,Madagascar,MDG,0.185711325872454
303,2006,Maldives,MDV,0.16398509465479
304,2006,Mexico,MEX,0.632230522824539
305,2006,"Macedonia, FYR",MKD,0.0825621147173624
306,2006,Mali,MLI,0.13500429095451
307,2006,Malta,MLT,0.0562747372411135
308,2006,Myanmar,MMR,
309,2006,Mongolia,MNG,0.486923810190201
310,2006,Montenegro,MNT,0.259509470270507
311,2006,Mozambique,MOZ,0.0987752923908799
312,2006,Mauritania,MRT,0.0909453566407153
313,2006,Montserrat,MSR,0.0770176995273133
314,2006,Mauritius,MUS,0.179809884148914
315,2006,Malawi,MWI,0.051668069000811
316,2006,Malaysia,MYS,0.0844551101884493
317,2006,Mayotte,MYT,0.508442155979235
318,2006,Developing Countries,N01,
319,2006,European Union,N04,
320,2006,European Free Trade Association,N05,
321,2006,"ACP (Africa, Caribbean and Pacific)",N08,
322,2006,Least Developed Countries,N09,
323,2006,Maghreb Countries,N12,
324,2006,UDEAC,N13,
325,2006,ECOWAS,N14,
326,2006,COMESA,N16,
327,2006,"Bosnia, Croatia and Macedonia",N19,
328,2006,TAG,N20,
329,2006,AndeanGroup and Central American Common Market,N22,
330,2006,COMESA,N23,
331,2006,East African Community,N24,
332,2006,COMESA Free Trade Area in 2003,N25,
333,2006,SACU (Southern African Customs Union),N26,
334,2006,COMESA Free Trade Area 2005,N27,
335,2006,COMESA Free Trade Area 2006,N28,
336,2006,Peru and Panama,N29,
337,2006,LAIA (ALADI),N32,
338,2006,Andean Pact countries,N33,
339,2006,C. American Common Market,N34,
340,2006,Caribbean Community,N35,
341,2006,MERCOSUR,N37,
342,2006,African Growth and Opportunity Act (AGOA) Preferen,N39,
343,2006,ASEAN,N44,
344,2006,Bangkok Agreement,N45,
345,2006,SAARC,N47,
346,2006,"Bhutan, Maldives, Nepal",N48,
347,2006,AGOA beneficiaries: USA 2002,N49,
348,2006,Caribbean Basin Trade Partnership Act : 2002      ,N51,
349,2006,ASEAN,N52,
350,2006,AGOA beneficiaries: USA 2004,N54,
351,2006,EU beneficiaries:Switzerland 2004,N55,
352,2006,EFTA beneficiaries:Switzerland 2004,N56,
353,2006,GSP Beneficiaries: Switzerland 2004,N57,
354,2006,SADC,N58,
355,2006,CEMAC Member States,N59,
356,2006,AGOA beneficiaries: USA 2005,N60,
357,2006,Gulf Cooperation Council (GCC) countries,N61,
358,2006,League of Arab States,N62,
359,2006,EU25,N63,
360,2006,Countries of the Protocol of 16,N64,
361,2006,GSP Beneficiaries: Turkey 2005,N65,
362,2006,"Caribbean Community
 (CARICOM countries)",N66,
363,2006,Caribbean Community - CARICOM LDC members,N67,
364,2006,Caribbean Community - MDC members,N68,
365,2006,UEMOA,N69,
366,2006,Forum Islands Countries,N72,
367,2006,Caribbean Basin Trade Partnership Act : 2006,N73,
368,2006,SADC countries excluding South Africa,N74,
369,2006,Preferential tariff for CAFTA countries,N75,
370,2006,AGOA beneficiaries: USA 2006,N78,
371,2006,Preferential tariff for MSG countries,N79,
372,2006,CIS Countries,N80,
373,2006,GSTP 48 Signatories,N82,
374,2006,GSTP - LDCs,N85,
375,2006,Forum Islands Countries,N86,
376,2006,"Hong Kong, Korea Rep., Singapore, Taiwan",N87,
377,2006,British Preferential Tariff for Canada,N88,
378,2006,"Czech Rep.,Slovakia",N89,
379,2006,Commonwealth Caribbean Countries,N90,
380,2006,"Botswana, Namibia",N91,
381,2006,"Australia, New Zealand",N92,
382,2006,"Iceland, Liechtensten, Norway",N93,
383,2006,"Estonia, Latvia, Lithuania",N94,
384,2006,"Iran, Pakistan, Turkey",N95,
385,2006,Trade Negotiations among Developing Countries (TND,N96,
386,2006,Caribbean Economic Recovery Act,N97,
387,2006,Namibia,NAM,0.143595755597954
388,2006,Niger,NER,0.246991328268517
389,2006,Nigeria,NGA,0.238859730191398
390,2006,Nicaragua,NIC,0.499418392929231
391,2006,Norway,NOR,0.108046543450586
392,2006,Nepal,NPL,
393,2006,Nauru,NRU,
394,2006,New Zealand,NZL,0.0747066061341199
395,2006,AGOA beneficiaries: USA 2008,O02,
396,2006,AGOA beneficiaries: USA 2009,O03,
397,2006,AGOA beneficiaries: USA 2010,O04,
398,2006,Oman,OMN,0.162798875879497
399,2006,AGOA eligible countries for textiles and apparel,OT3,
400,2006,EU Special incentive arrangement: 2006-2008,P00,
401,2006,Overseas countries and Territories,P01,
402,2006,Countries fighting drug,P02,
403,2006,Non-MFN Countries: Japan 2006,P15,
404,2006,East African Community (EAC),P21,
405,2006,North American Free Trade Agreement (NAFTA),P22,
406,2006,Preferential tariff for CARIFORUM countries,P23,
407,2006,GSP Beneficiaries: EU 2010,P24,
408,2006,"Botswana, Namibia, Swaziland",P25,
409,2006,Preferential tariff for CAFTA countries 2011,P26,
410,2006,GSP Beneficiaries: USA 2011,P27,
411,2006,"CARIFORUM - EU EPA: (CARICOM, DOM, EU) ",P29,
412,2006,Pakistan,PAK,0.0848518515928886
413,2006,Panama,PAN,0.0451668129218752
414,2006,Peru,PER,0.0940383655580267
415,2006,Philippines,PHL,0.106622705183675
416,2006,Palau,PLW,
417,2006,Papua New Guinea,PNG,
418,2006,Poland,POL,0.0939025040646879
419,2006,"Korea, Dem. Rep.",PRK,
420,2006,Portugal,PRT,0.11148240543084
421,2006,Paraguay,PRY,0.245572459723254
422,2006,Occ.Pal.Terr,PSE,
423,2006,French Polynesia,PYF,0.347006214463101
424,2006,Preferential tariff for GSTP R. of Korea 2009,Q02,
425,2006,Preferential tariff for SAARC 2009,Q06,
426,2006,Qatar,QAT,0.230832266279177
427,2006,GSP Beneficiaries:Kazakhstan 2010,R30,
428,2006,LDC Beneficiaries:Kazakhstan 2010,R50,
429,2006,Romania,ROM,0.0731131658614349
430,2006,Russian Federation,RUS,0.0380216456194386
431,2006,Rwanda,RWA,0.0892074656275479
432,2006,Saudi Arabia,SAU,0.0784357818259209
433,2006,Fm Sudan,SDN,0.33809459086237
434,2006,Senegal,SEN,0.0925848011604698
435,2006,"Serbia, FR(Serbia/Montenegro)",SER,0.0719296067114485
436,2006,Singapore,SGP,0.0559542206028854
437,2006,Solomon Islands,SLB,0.276710017154247
438,2006,Sierra Leone,SLE,
439,2006,El Salvador,SLV,0.369853615921602
440,2006,San Marino,SMR,
441,2006,Sao Tome and Principe,STP,0.140482197647867
442,2006,Sudan,SUD,
443,2006,Suriname,SUR,0.123905448823342
444,2006,Slovak Republic,SVK,0.0967476930774546
445,2006,Slovenia,SVN,0.0796529346044164
446,2006,Sweden,SWE,0.0470371522587293
447,2006,Swaziland,SWZ,0.0662473649728593
448,2006,Seychelles,SYC,0.0944720616069396
449,2006,Syrian Arab Republic,SYR,0.09939934357356
450,2006,Trans-Pacific Strategic Ec. Prtnrshp. Agrmnt.,T00,
451,2006,Chad,TCD,
452,2006,Togo,TGO,
453,2006,Thailand,THA,0.0662128718218881
454,2006,Tajikistan,TJK,
455,2006,Turkmenistan,TKM,
456,2006,East Timor,TMP,
457,2006,Tonga,TON,0.252748519128337
458,2006,Trinidad and Tobago,TTO,0.403806898842794
459,2006,Tunisia,TUN,0.168526614569743
460,2006,Turkey,TUR,0.0505299081754777
461,2006,Tuvalu,TUV,0.254322059911486
462,2006,"Taiwan, China",TWN,
463,2006,Tanzania,TZA,0.06689782543337
464,2006,Uganda,UGA,0.0594366315715644
465,2006,Ukraine,UKR,0.0673372677990729
466,2006,Unspecified,UNS,
467,2006,Uruguay,URY,0.0493616658711898
468,2006,United States,USA,0.0648495862242526
469,2006,Uzbekistan,UZB,
470,2006,St. Vincent and the Grenadines,VCT,0.135637958951612
471,2006,Venezuela,VEN,0.424332278859621
472,2006,Vietnam,VNM,0.0807740782349213
473,2006,Vanuatu,VUT,0.35083598924619
474,2006,Samoa,WSM,0.481476338294094
475,2006,Yemen,YEM,0.180622278371317
476,2006,"Yugoslavia,FR(Serbia/Montenegr",YUG,
477,2006,South Africa,ZAF,0.0490532348647778
478,2006,"Congo, Dem. Rep.",ZAR,
479,2006,Zambia,ZMB,0.0678412196418862
480,2006,Zimbabwe,ZWE,0.113549851154646
